CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F20121,F20122,F20123,F20125,F20126,F20127,F20217,F20218,F20219,F20221,F20222,F20223,F20229,F20230,F20231,F20233,F20234,F20235,F20241,F20242,F20243,F20245,F20246,F20247,F20277,F20278,F20279,F20281,F20282,F20283,F20289,F20290,F20291,F20293,F20294,F20295,F20301,F20302,F20303,F20305,F20306,F20307,F20313,F20314,F20315,F20317,F20318,F20319,F20325,F20326,F20327,F20329,F20330,F20331,F20337,F20338,F20339,F20341,F20342,F20343,F20349,F20350,F20351,F20353,F20354,F20355,F20361,F20362,F20363,F20365,F20366,F20367,F20397,F20398,F20399,F20401,F20402,F20403,F20517,F20518,F20519,F20521,F20522,F20523,F20721,F20722,F20723,F20725,F20726,F20727,F20805,F20806,F20807,F20809,F20810,F20811,F20817,F20818,F20819,F20821,F20822,F20823,F20865,F20866,F20867,F20869,F20870,F20871,
24011,16UGJB,16UGJB : Kendal Strickland,Standard Table (ST) wards,SWARD,156,574,169,139,539,271,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,3,0,6,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
24012,16UGJC,16UGJC : Kendal Underley,Standard Table (ST) wards,SWARD,257,633,135,243,615,253,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,3,6,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
24013,16UGJD,16UGJD : Kirkby Lonsdale,Standard Table (ST) wards,SWARD,258,679,208,279,702,411,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,0,0,6,0,5,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,4,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,6,3,0,0,3,3,17,23,0,0,3,3,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
24014,16UGJE,16UGJE : Lakes Ambleside,Standard Table (ST) wards,SWARD,238,1096,314,220,1146,551,0,4,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,12,0,3,15,3,0,9,0,3,12,0,3,6,0,0,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,
24015,16UGJF,16UGJF : Lakes Grasmere,Standard Table (ST) wards,SWARD,91,549,140,103,480,213,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,12,0,0,11,0,0,6,0,0,6,3,0,0,3,0,8,3,0,3,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,
24016,16UGJG,16UGJG : Levens,Standard Table (ST) wards,SWARD,123,469,196,112,437,335,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,
24017,16UGJH,16UGJH : Low Furness & Swarthmoor,Standard Table (ST) wards,SWARD,368,1238,357,352,1113,612,0,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0,0,3,0,3,3,0,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
24018,16UGJJ,16UGJJ : Lyth Valley,Standard Table (ST) wards,SWARD,196,632,194,144,588,256,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24019,16UGJK,16UGJK : Milnthorpe,Standard Table (ST) wards,SWARD,175,636,171,202,583,337,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
24020,16UGJL,16UGJL : Natland,Standard Table (ST) wards,SWARD,157,612,185,139,518,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
24021,16UGJM,16UGJM : Sedbergh,Standard Table (ST) wards,SWARD,476,1185,315,276,927,533,3,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,0,0,0,3,15,3,3,9,3,7,16,3,0,9,9,0,11,3,0,3,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,0,0,0,
24022,16UGJN,16UGJN : Staveley-in-Cartmel,Standard Table (ST) wards,SWARD,97,533,184,95,459,264,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
24023,16UGJP,16UGJP : Staveley-in-Westmorland,Standard Table (ST) wards,SWARD,164,618,197,146,565,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
24024,16UGJQ,16UGJQ : Ulverston Central,Standard Table (ST) wards,SWARD,197,598,185,159,527,350,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
24025,16UGJR,16UGJR : Ulverston East,Standard Table (ST) wards,SWARD,246,659,103,217,638,174,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
24026,16UGJS,16UGJS : Ulverston North,Standard Table (ST) wards,SWARD,180,590,144,181,541,278,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,3,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
24027,16UGJT,16UGJT : Ulverston South,Standard Table (ST) wards,SWARD,190,557,115,181,529,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24028,16UGJU,16UGJU : Ulverston Town,Standard Table (ST) wards,SWARD,151,604,140,122,518,326,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
24029,16UGJW,16UGJW : Ulverston West,Standard Table (ST) wards,SWARD,165,568,191,142,477,349,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
24030,16UGJX,16UGJX : Whinfell,Standard Table (ST) wards,SWARD,230,687,161,202,630,213,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,6,0,0,12,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24031,16UGJY,16UGJY : Windermere Applethwaite,Standard Table (ST) wards,SWARD,137,592,221,181,598,405,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,6,9,3,6,9,0,9,11,3,0,3,0,3,3,0,0,0,0,0,0,0,0,7,0,3,8,0,0,0,0,0,0,0,
24032,16UGJZ,16UGJZ : Windermere Bowness North,Standard Table (ST) wards,SWARD,163,583,215,147,531,396,0,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,0,0,3,0,0,6,3,0,6,0,0,0,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,
24033,16UGKA,16UGKA : Windermere Bowness South,Standard Table (ST) wards,SWARD,135,605,165,94,529,257,0,8,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,4,0,0,3,0,0,6,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,11,0,3,3,0,0,6,3,3,0,0,0,4,3,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,
24034,16UGKB,16UGKB : Windermere Town,Standard Table (ST) wards,SWARD,265,689,160,217,703,277,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,4,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,
24035,17UBGC,17UBGC : Alfreton,Standard Table (ST) wards,SWARD,788,2423,612,753,2221,1138,0,14,18,0,11,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,4,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,19,0,3,3,0,3,0,6,4,0,3,18,3,0,16,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,
24036,17UBGD,17UBGD : Alport,Standard Table (ST) wards,SWARD,253,734,272,207,622,390,3,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,3,9,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,0,
24037,17UBGE,17UBGE : Belper Central,Standard Table (ST) wards,SWARD,472,1607,361,424,1444,655,0,8,4,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,3,9,0,0,6,0,3,12,0,0,9,3,3,6,3,3,6,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,
24038,17UBGF,17UBGF : Belper East,Standard Table (ST) wards,SWARD,780,2039,217,719,1928,333,0,7,3,0,6,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,7,0,3,20,0,0,10,0,3,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
24039,17UBGG,17UBGG : Belper North,Standard Table (ST) wards,SWARD,375,1504,405,403,1386,655,0,3,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,8,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,12,0,0,9,3,0,17,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,
24040,17UBGH,17UBGH : Belper South,Standard Table (ST) wards,SWARD,462,1550,357,429,1447,594,0,4,3,0,7,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,7,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,12,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
24041,17UBGJ,17UBGJ : Codnor and Waingroves,Standard Table (ST) wards,SWARD,491,1661,310,447,1474,593,3,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,0,8,0,0,7,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,
24042,17UBGK,17UBGK : Crich,Standard Table (ST) wards,SWARD,204,760,185,162,662,305,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24043,17UBGL,17UBGL : Duffield,Standard Table (ST) wards,SWARD,537,1288,417,444,1153,734,0,5,0,0,6,9,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,4,3,0,0,4,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,3,24,0,3,17,0,3,7,8,6,15,3,4,11,0,6,6,3,0,0,0,0,3,0,4,3,3,0,3,0,0,0,0,0,0,0,
24044,17UBGM,17UBGM : Heage and Ambergate,Standard Table (ST) wards,SWARD,445,1569,337,422,1370,590,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,6,0,6,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
24045,17UBGN,17UBGN : Heanor and Loscoe,Standard Table (ST) wards,SWARD,498,1634,352,510,1525,636,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,3,0,3,3,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
24046,17UBGP,17UBGP : Heanor East,Standard Table (ST) wards,SWARD,551,1747,295,566,1592,541,0,5,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,3,12,0,0,7,0,0,6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
24047,17UBGQ,17UBGQ : Heanor West,Standard Table (ST) wards,SWARD,584,1836,354,571,1646,622,0,3,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,5,0,4,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,11,0,0,15,3,0,4,3,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,
24048,17UBGR,17UBGR : Ironville and Riddings,Standard Table (ST) wards,SWARD,541,1782,371,514,1676,590,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,6,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
24049,17UBGS,"17UBGS : Kilburn, Denby and Holbrook",Standard Table (ST) wards,SWARD,650,2372,498,712,2190,887,0,3,0,3,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,0,3,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,12,0,0,12,0,0,9,4,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,
24050,17UBGT,17UBGT : Langley Mill and Aldercar,Standard Table (ST) wards,SWARD,529,1507,305,526,1424,575,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,5,4,0,8,0,0,6,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
24051,17UBGU,17UBGU : Ripley,Standard Table (ST) wards,SWARD,853,2756,569,828,2484,980,3,9,6,0,8,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,7,0,0,4,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,3,3,0,6,0,3,3,0,0,16,0,3,12,6,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,
24052,17UBGW,17UBGW : Ripley and Marehay,Standard Table (ST) wards,SWARD,553,1760,440,575,1650,705,0,6,3,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,6,0,0,7,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
24053,17UBGX,"17UBGX : Shipley Park, Horsley and Horsley Woodhouse",Standard Table (ST) wards,SWARD,480,1630,459,455,1513,775,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,3,0,3,3,0,0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,
24054,17UBGY,17UBGY : Somercotes,Standard Table (ST) wards,SWARD,612,1882,342,615,1692,604,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,3,11,6,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
24055,17UBGZ,17UBGZ : South West Parishes,Standard Table (ST) wards,SWARD,206,799,221,203,703,353,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,0,3,0,0,4,0,0,3,0,3,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
24056,17UBHA,17UBHA : Swanwick,Standard Table (ST) wards,SWARD,497,1784,333,493,1623,583,0,6,6,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,3,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,6,0,0,9,0,0,6,3,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
24057,17UBHB,17UBHB : Wingfield,Standard Table (ST) wards,SWARD,193,682,204,158,607,351,0,5,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24058,17UCGB,17UCGB : Barlborough,Standard Table (ST) wards,SWARD,331,997,181,271,940,302,0,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,0,6,0,0,12,0,0,17,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,
24059,17UCGC,17UCGC : Blackwell,Standard Table (ST) wards,SWARD,382,1315,304,385,1214,561,0,3,8,0,3,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24060,17UCGD,17UCGD : Bolsover North West,Standard Table (ST) wards,SWARD,441,1176,227,357,1086,401,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,3,6,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,3,0,3,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24061,17UCGE,17UCGE : Bolsover South,Standard Table (ST) wards,SWARD,329,1131,351,313,1032,674,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
24062,17UCGF,17UCGF : Bolsover West,Standard Table (ST) wards,SWARD,394,1210,225,393,1137,401,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
